ligand,receptor,ligand_in_T_pct,receptor_in_Mac_pct,coexpressed_cell_pairs_frac,ligand_in_Mac_pct,receptor_in_T_pct
IL1B,IL1R2,36.607029025540776,12.957872055873393,11.151662611516626,20.03863585704733,18.605244146020144
CXCL11,CXCR3,9.842335642344143,2.043242440002972,2.338469856718032,2.407311092948956,7.003527261909821
CXCL9,CXCR3,10.560537163741447,2.043242440002972,2.2032981886996486,2.570770488149194,7.003527261909821
CXCL10,CXCR3,11.193744422251498,2.043242440002972,1.9816166531494996,2.043242440002972,7.003527261909821
CSF1,CSF1R,19.051464026178234,1.2185154914926815,1.6572046499053799,31.317334125863734,4.58119076962305
IL18,IL18R1,2.45208448429731,6.248606880154544,0.8705055420383887,0.861876811055799,18.142025413284603
SPP1,CD44,7.131018656240704,0.861876811055799,0.38118410381184104,1.627163979493276,2.69856784667035
