,No benefits,Responder,TIDE,IFNG,MSI Score,CD274,CD8,CTL.flag,Dysfunction,Exclusion,MDSC,CAF,TAM M2,CTL
S576,False,True,-1.1056016002436626,4.842216562479734,0.999614539973119,1.559733271598816,2.435991644859314,True,-1.1056016002436626,1.8564281837686578,0.08540169407197867,0.18976851723313573,-0.010372345838550175,2.2071297
S342,False,True,-1.105713061823121,5.431723922491074,0.9988149613558731,2.1822731494903564,2.096737325191498,True,-1.105713061823121,1.8606944678450024,0.09062158632640052,0.20498288450917299,-0.031115940544186,1.9549729
S96,False,True,-1.105872815924008,5.348846726119518,0.9992177487706457,2.8244900703430176,3.5234453678131104,True,-1.105872815924008,2.041587798442987,0.08661446927543945,0.22812727531281254,-0.021410370243717995,2.9535577
S66,False,True,-1.1063362874768288,5.333364769816399,0.9996157752391599,2.3163483142852783,2.903127431869507,True,-1.1063362874768288,1.9349781470974101,0.07530482378900957,0.21501096855326474,-0.01173833194899081,2.510407
S873,False,True,-1.1076099723825887,7.087790131568909,0.9996944045479589,3.3524892330169678,4.49211049079895,True,-1.1076099723825887,1.6527817790941048,0.08063752675632925,0.17866961421967456,-0.028933408705781063,4.0330772
S14,False,True,-1.1079585379525738,6.495745539665222,0.998942331890253,2.9208531379699707,3.8948416709899902,True,-1.1079585379525738,2.088957124797362,0.09379758568054289,0.24206969254070235,-0.032643904643028125,3.3996105
S473,False,True,-1.1111642342638652,7.3174676100413,0.9996678426109513,4.852171897888184,2.9329819083213806,True,-1.1111642342638652,1.2133141775748992,0.07411480631634904,0.1310908654857659,-0.04785603935046087,3.188734
S648,False,True,-1.1116969593711763,5.025864521662394,0.9997407200987347,2.3028738498687744,3.1369577646255493,True,-1.1116969593711763,2.11547372644092,0.05215261062479891,0.2679219619198352,-0.010764211814197195,2.8249233
S210,False,True,-1.111942749504084,5.251002403597036,0.9993413505308887,2.352020502090454,3.2821922302246094,True,-1.111942749504084,1.877286966572778,0.06497631236313473,0.2278083295847872,-0.022615678946815206,2.7050912
S742,False,True,-1.1121249887457483,4.119225934147835,0.9990482193836673,1.3541615009307861,2.046058714389801,True,-1.1121249887457483,2.3180344684817027,0.11003543044086306,0.23859463977024867,-0.008669851014806036,1.6014534
S691,False,True,-1.1132910114660413,4.040358126784364,0.9991962720152683,1.2196669578552246,1.3262538015842438,True,-1.1132910114660413,2.034338270102387,0.09296219112751013,0.21170274570508474,-0.010987790519224936,1.0742828
S480,False,True,-1.1152196301707238,4.840217590332031,0.9994309448849273,2.159771203994751,2.107344925403595,True,-1.1152196301707238,1.9028642379211724,0.05879280906553711,0.23261615924962153,-0.01864769362153397,2.086628
S662,False,True,-1.115788409243999,5.674205203851064,0.9993379121371107,2.606107473373413,3.4526312351226807,True,-1.115788409243999,1.872256866459284,0.07196988279604928,0.21532887081543356,-0.018933953276364515,3.1315625
S905,False,True,-1.1174182823375338,6.938138643900553,0.9996729664674402,3.0226480960845947,3.9100043773651123,True,-1.1174182823375338,1.4209070832883042,0.12191392603908353,0.10005063690627176,-0.03448911324010815,4.159652
S685,False,True,-1.1184287587847388,5.087938365836938,0.999621430155578,1.8885406255722046,2.567257344722748,True,-1.1184287587847388,1.9178352993455219,0.07667404890664917,0.22030372342412682,-0.02314338845040951,2.2012525
S441,False,True,-1.1185204946274072,5.307352388898531,0.9981360485170832,2.020493745803833,2.6521681547164917,True,-1.1185204946274072,2.185970797280693,0.10355950204219017,0.22184856496067734,-0.009156975823536626,2.3467793
S488,False,True,-1.1185825557992453,5.766242076953253,0.9990063913129156,2.4242703914642334,2.906040072441101,True,-1.1185825557992453,1.7563847476399115,0.060967757581165294,0.2067980794597815,-0.020254139591216677,2.3819897
S805,False,True,-1.1189530108104724,6.690050472815831,0.9993045645438995,2.967799186706543,3.6904176473617554,True,-1.1189530108104724,2.1369063353897393,0.09483743756616045,0.24911127804548716,-0.033035789379987475,3.3892498
S781,False,True,-1.1190993306123918,4.933274691303571,0.9988684919945563,3.1339361667633057,1.3334371447563171,True,-1.1190993306123918,2.2329152960520773,0.07871761067250405,0.27089783817395097,-0.02309386180058355,1.505121
S438,False,True,-1.1197763310034237,4.880438456932703,0.997940471129106,1.6035226583480835,2.5391188263893127,True,-1.1197763310034237,2.419705759196215,0.09117683246159411,0.28462538427893025,-0.01721046225004339,2.026594
S420,False,True,-1.1217174754756738,5.620463197429975,0.9986404136400217,2.5612406730651855,2.897946536540985,True,-1.1217174754756738,2.134996184166849,0.10991958755054876,0.21771550459047004,-0.01978183334325941,2.2862663
S476,False,True,-1.1221068731506867,4.5521466831366215,0.9984812210004351,1.495761513710022,2.1064797043800354,True,-1.1221068731506867,2.2570862657167066,0.0952273874486531,0.24889788515286917,-0.01222847061093232,1.7283077
S176,False,True,-1.1231031335448651,5.964615950981775,0.9979210639067668,2.4237546920776367,2.2675002217292786,True,-1.1231031335448651,1.9556789531583334,0.09446138976426736,0.20854690781431537,-0.02353844600990906,2.2779326
S305,False,True,-1.123120475355204,7.540506223837534,0.9977738171861621,3.245335578918457,3.0677016973495483,True,-1.123120475355204,1.670105579222999,0.07447361310969901,0.19969495285005612,-0.03834792913476765,3.1312556
S860,False,True,-1.125552066755059,6.566644608974456,0.9977256164111813,2.8296854496002197,2.8975433707237244,True,-1.125552066755059,1.556163589605127,0.08133154533953389,0.1707225336789855,-0.03582901062319543,2.9265187
S813,False,True,-1.125693693062567,3.5336375410358114,0.999752110082529,1.3097515106201172,1.6403880715370178,True,-1.125693693062567,1.822123672765548,0.09185122419599952,0.17304087535824053,-0.00409468556393017,1.1920178
S543,False,True,-1.1268339988462177,7.126367608706156,0.9994063636476217,4.287189960479736,4.306758522987366,True,-1.1268339988462177,1.465634127494597,0.06431319606156387,0.18197434950291913,-0.048019338405723117,4.2775035
S4,False,True,-1.1281496594559828,4.575221637884775,0.9995440179359177,1.9359571933746338,1.8391744792461395,True,-1.1281496594559828,2.3075902536708326,0.10401225704403072,0.24621486010463098,-0.011149080620015926,1.6669934
S57,False,True,-1.1300573666329312,5.47285125652949,0.9987895634443407,2.581423044204712,2.911118984222412,True,-1.1300573666329312,1.8439784897677138,0.07612822793800945,0.20811376233628834,-0.022270871796438798,2.5866857
S293,False,True,-1.1308017940810604,3.5757559239864345,0.993093249266121,0.7448219656944275,1.8280451893806458,True,-1.1308017940810604,2.012766758956972,0.11434250169463674,0.1754456454153788,-0.003080681578555965,1.499796
S911,False,True,-1.1314039705381793,4.405810832977295,0.9997700896955428,2.313408136367798,2.932686924934387,True,-1.1314039705381793,1.9610665878180717,0.09195861520427816,0.20014351526032423,-0.010361197613640476,2.3806393
S906,False,True,-1.1317279057435163,5.30553088337183,0.9996342435202261,2.5813376903533936,1.9207005500793457,True,-1.1317279057435163,1.731322449515134,0.09590569772269966,0.16587679320319643,-0.015348986891888634,1.6828245
S586,False,True,-1.1322276018014175,4.0180348207553225,0.9997822268120502,1.8204935789108276,1.8113182187080383,True,-1.1322276018014175,1.6869149677490038,0.0893321073143267,0.15957678675222164,-0.013353430856093055,1.8503414
S163,False,True,-1.1326077784701893,3.834046463171641,0.9996174671812351,1.4486912488937378,0.7434694916009903,True,-1.1326077784701893,1.9223306795976371,0.10258360287620948,0.17840787255053084,-0.005742750539375488,0.58358115
S898,False,True,-1.1328800207234684,4.060903375347455,0.9994770342298376,1.766148567199707,0.9532985985279083,True,-1.1328800207234684,2.0547257536838366,0.07801380151569567,0.2196364057031984,-0.0011853633777358854,1.2608738
S475,False,True,-1.133316130994234,5.051382069786389,0.9995954012645156,2.556253433227539,3.610179305076599,True,-1.133316130994234,2.017841991253917,0.08303345166939029,0.2292655768308984,-0.019992140321836837,2.6499624
S521,False,True,-1.1346285634408366,6.300071408351261,0.9996153839212104,3.692343235015869,2.877023458480835,True,-1.1346285634408366,1.9829793729526395,0.07875332063755118,0.2309072934483798,-0.023169659404104877,2.643594
S220,False,True,-1.135110385493402,4.072479019562403,0.9530804611650483,2.7519404888153076,2.2301543951034546,True,-1.135110385493402,1.5378554146873136,0.05751817808448272,0.194234972199965,-0.028493761504504545,1.5438538
S697,False,True,-1.1359288936641778,5.53871194521586,0.998853140055898,2.0298993587493896,3.664903998374939,True,-1.1359288936641778,1.5970042175716395,0.09034297763555381,0.14853019360622272,-0.01768977277937556,2.9772975
S780,False,True,-1.1359837299168856,4.595249166091283,0.9990130700670774,2.181345224380493,1.9017299115657806,True,-1.1359837299168856,2.381320916815236,0.09305661726492662,0.2816888980283956,-0.021717097456960214,1.9775146
S627,False,True,-1.138034469274914,4.521701615303755,0.9989809850727008,2.06620192527771,2.5514060854911804,True,-1.138034469274914,2.018863199777823,0.07257092062649456,0.23563335284353473,-0.014685154482441521,2.22364
S885,False,True,-1.1394919992792198,4.869554702192545,0.999793959113485,2.6322948932647705,3.3623037338256836,True,-1.1394919992792198,1.8257597205143206,0.09705644715429966,0.18238735690629818,-0.019424373577091675,2.7989457
S226,False,True,-1.140633506182617,4.590662997215986,0.9987413329197906,1.484192132949829,2.3374205231666565,True,-1.140633506182617,2.1326954237123483,0.11871923186532844,0.195261136100836,-0.0034863530555241805,1.7203487
S888,False,True,-1.1406630766546042,4.8189133902390795,0.9994959632452571,1.569334864616394,3.1085963249206543,True,-1.1406630766546042,1.991771233185878,0.10495569465705423,0.18108664523582377,-0.0018236780911490473,3.160883
S753,False,True,-1.1411779565883582,6.906871696313221,0.9994798189749812,3.333920955657959,4.330509543418884,True,-1.1411779565883582,1.7504022275734856,0.10048472223321464,0.16837781101122964,-0.02302911879594896,3.9649158
S585,False,True,-1.1424354919040889,4.5653927475214005,0.9976677222322974,2.1010918617248535,1.9665499329566956,True,-1.1424354919040889,2.0628150616449985,0.10163343695569892,0.21095087352295422,-0.014769976098362884,1.8938545
S437,False,True,-1.1426918720140267,5.173416038354238,0.9990281997162112,1.725826621055603,2.921113908290863,True,-1.1426918720140267,2.1075074777585217,0.08500656444559694,0.23345835883261046,-0.012059660217556506,2.7463117
S512,False,True,-1.1438051072742057,7.416600624720255,0.997979802238426,3.221954345703125,4.478975415229797,True,-1.1438051072742057,1.872063729259964,0.10763671814532651,0.19312316126453366,-0.03721375367494434,5.048371
S552,False,True,-1.1440200930260842,3.9254637826234102,0.998499543703302,2.2839276790618896,2.6417828798294067,True,-1.1440200930260842,2.259347211112848,0.07748134878582755,0.2710007352953988,-0.016113614524539934,2.2918036
S231,False,True,-1.1447885285991088,7.512129704157511,0.9994907299623983,3.4955945014953613,4.478156685829163,True,-1.1447885285991088,1.2565622969233365,0.08953929501598686,0.1063456233249677,-0.035655895180507324,4.2063475
S769,False,True,-1.144819563256761,3.957080403963724,0.9993375713465594,1.4730736017227173,1.9998226165771484,True,-1.144819563256761,1.9614221619804326,0.11678783832748281,0.15240426684724018,0.009337355937747595,1.864172
S256,False,True,-1.1453605154613518,5.122015714645386,0.9996334835549037,1.6550700664520264,2.3558691143989563,True,-1.1453605154613518,1.7175081115628328,0.0818041119670389,0.1814678942556035,-0.02155490659716916,2.1239834
S900,False,True,-1.1455011796892864,5.103540197014809,0.9992052255819381,2.0429694652557373,3.0806422233581543,True,-1.1455011796892864,1.8512938132939072,0.11385583293831357,0.15763952387033386,-0.010895057706199498,2.5300803
S112,False,True,-1.1481825017425404,5.632635573546091,0.9997293818404769,2.565295934677124,3.7152549028396606,True,-1.1481825017425404,1.829999487062259,0.06584321992997998,0.21261613793021475,-0.017342313882817498,3.313521
S942,False,True,-1.150319941227826,4.382355709870657,0.9991320268124915,1.851560354232788,0.8965659290552139,True,-1.150319941227826,1.7576917652366524,0.13135527806115818,0.13438213000816304,-0.017988876505361264,0.9629439
S823,False,True,-1.1507858434008076,3.8208313932021456,0.9962475544783586,1.5688998699188232,1.005824327468872,True,-1.1507858434008076,2.4202526725880373,0.14557764376817295,0.21465820178713957,-0.006840400853116439,1.4608765
S409,False,True,-1.1507986368095908,4.566643824179967,0.999656090480174,1.9806187152862549,3.1687194108963013,True,-1.1507986368095908,1.896732769653703,0.06955180948970434,0.22069753999102576,-0.018299641807304316,2.5137067
S557,False,True,-1.1517617062093963,4.9026646961768465,0.9999104179652917,1.6722809076309204,2.6109544038772583,True,-1.1517617062093963,1.5544436093994516,0.07760838213928142,0.15010503654752982,-0.012951523010813037,2.1473136
S65,False,True,-1.1523841400968962,6.994995693365732,0.9974024483548565,3.535331964492798,4.062533855438232,True,-1.1523841400968962,1.6997205328944334,0.08765069670182275,0.1913363433264981,-0.03946425273616354,3.8426902
S802,False,True,-1.1524354733793742,5.296921573579311,0.9998022269663435,2.3193395137786865,3.679000735282898,True,-1.1524354733793742,1.8047495356366414,0.06801518949624553,0.19558924866376326,-0.006711603467611733,3.51688
S297,False,True,-1.1540312028234412,4.843293671806653,0.999582441361112,2.0370991230010986,3.3976664543151855,True,-1.1540312028234412,2.0536693573026823,0.06101682388979261,0.2445132892526979,-0.008782467861867363,2.8726723
S442,False,True,-1.1542312797104421,5.389492844541867,0.9991262546715219,3.0916521549224854,2.616644024848938,True,-1.1542312797104421,1.9348144412649546,0.09468819271123596,0.20295272347628374,-0.020799123900383097,2.5150547
S916,False,True,-1.1542857793652257,4.014734782278538,0.9997515738380899,2.042219638824463,2.158924698829651,True,-1.1542857793652257,2.0619611685687156,0.08439284946778808,0.22113984385349914,-0.006993656893485745,2.4480586
S455,False,True,-1.1552323599125143,4.277026188870271,0.9984309283757141,1.6536142826080322,1.6155247688293457,True,-1.1552323599125143,2.131565587404194,0.08539289773113,0.24376515309506896,-0.017269366685609244,1.4687463
S384,False,True,-1.1552688139734377,4.83506166934967,0.9996472178363858,2.046968936920166,2.69260710477829,True,-1.1552688139734377,1.8725564429629011,0.09132778515650257,0.20411342333385235,-0.029066552735023433,2.1612334
S909,False,True,-1.1567111238643142,3.500535304347674,0.9996317351483464,1.510199785232544,2.2791669368743896,True,-1.1567111238643142,1.9416065059072714,0.0946610871139123,0.19141428300603847,-0.006867189224265685,1.7349697
S238,False,True,-1.1573518957980835,3.404739648103714,0.9999027037812913,1.3774412870407104,1.0401120483875275,True,-1.1573518957980835,1.6304666738240317,0.09920027741214138,0.13590007226345577,-0.009497649108007948,0.81277657
S91,False,True,-1.1579496111381733,4.736371792852879,0.9992896859911241,2.1868042945861816,3.0587539672851562,True,-1.1579496111381733,1.7596127555103815,0.06385258008172363,0.2006491795749126,-0.012954931572112298,2.679818
S216,False,True,-1.1583858029659486,4.4877666880687075,0.9997482351459652,2.5834009647369385,3.3040653467178345,True,-1.1583858029659486,1.7567562355613429,0.06444920766261088,0.1974193191885278,-0.014131968030586167,2.5777898
S797,False,True,-1.1586778690566102,6.590964903434117,0.9970431210307669,3.2862794399261475,3.6319063901901245,True,-1.1586778690566102,1.8759112195478505,0.08366967732725167,0.20739473164707917,-0.023618425687352736,3.550368
S229,False,True,-1.1590358894847845,5.072207947572072,0.9996816085771097,2.0975704193115234,2.407235622406006,True,-1.1590358894847845,1.6280476593991282,0.0643302294678109,0.19196380765726698,-0.03002003680551335,2.1226346
S191,False,True,-1.159186498726488,6.3569363454977665,0.9996367527700847,2.898952007293701,2.895529091358185,True,-1.159186498726488,1.5271526373373274,0.07911749869325516,0.1551004073462086,-0.02319739084634285,2.9238079
S290,False,True,-1.159490607460586,5.517441995441914,0.9996563215324407,2.566922903060913,2.4188026189804077,True,-1.159490607460586,1.7594441051150902,0.07235699955578936,0.20074922418230226,-0.023867313110545563,2.401874
S939,False,True,-1.1595308002501759,3.976149184008439,0.9995863557823651,1.550459623336792,1.7949802875518799,True,-1.1595308002501759,2.204340930436569,0.09691187208537172,0.2279587471940066,-0.0015257950758882529,1.3560339
S563,False,True,-1.1600122668008546,4.645316156248252,0.991559633216156,1.6297205686569214,2.060827910900116,True,-1.1600122668008546,2.586548341146283,0.0905263840939195,0.3083681098826168,-0.015136278194178315,1.7507181
S804,False,True,-1.1624233708161076,5.559130986531575,0.9988678978319272,2.352757215499878,2.174223005771637,True,-1.1624233708161076,2.0689358359506875,0.08676841602960546,0.2395843574582702,-0.025710592343183878,1.8718894
S654,False,True,-1.162433111782715,4.262065483878056,0.999773479816088,1.6586915254592896,1.173986405134201,True,-1.162433111782715,1.739797658699516,0.08231800714475894,0.19330700492095415,-0.02903711468552385,1.18265
S622,False,True,-1.1625858414944938,5.356653764843941,0.9991189044047457,2.64028263092041,2.9366363286972046,True,-1.1625858414944938,1.5766096307843693,0.07571225020269048,0.16752851052957485,-0.021627973922955606,2.4508343
S235,False,True,-1.1629686793601446,3.0969490607579546,0.9926867342469092,0.8402314186096191,0.7400655746459961,True,-1.1629686793601446,2.9085274579223666,0.1500839066111381,0.2739541264637738,0.00881058486027213,1.5408822
S105,False,True,-1.1632764847670447,6.736831108729044,0.9998131351555934,3.7470178604125977,3.8108956813812256,True,-1.1632764847670447,1.6363980747886329,0.12625994104587582,0.127603451314839,-0.03336394326542962,4.1085086
S319,False,True,-1.16375571854635,4.288855254650115,0.9992649905551153,0.7821378111839294,2.412952184677124,True,-1.16375571854635,1.7611254784851704,0.09356110611327358,0.16182281039912322,-0.007069299227677451,2.0539777
S35,False,True,-1.1648973054568306,3.964990295469761,0.9996271761452856,1.806774616241455,1.8756218552589417,True,-1.1648973054568306,1.656381785723253,0.08679929891071514,0.16058275659843776,-0.014134739365481123,1.4005619
S388,False,True,-1.1656044715455627,3.749966549997528,0.9992384960120074,0.9966229796409607,1.9826456904411316,True,-1.1656044715455627,2.100240452256461,0.1103353660717775,0.1930161533480323,-0.0012493850766062842,1.8195093
S831,False,True,-1.1663923391529145,5.034418282409508,0.999416191784883,2.891127586364746,3.155112147331238,True,-1.1663923391529145,1.8981560446567451,0.05951087209714507,0.2355235013306806,-0.021711015424808154,2.620002
S236,False,True,-1.169735506158104,4.417443131407102,0.9993278002854775,1.6815803050994873,1.9233410358428955,True,-1.169735506158104,1.8653528653009308,0.08879829728310767,0.1918006027831712,-0.013251047340992307,1.9450115
S449,False,True,-1.1707093431983708,6.137589921553929,0.9992838748530496,2.825366497039795,3.0780829191207886,True,-1.1707093431983708,1.9118057273640419,0.09676164558404027,0.2073350858178947,-0.030543181215924677,2.767781
S854,False,True,-1.1714256502217089,5.952951441208521,0.999383721372279,2.654505491256714,3.17161762714386,True,-1.1714256502217089,1.7785277234820998,0.09794830254154678,0.18120182027949835,-0.030778413283939147,2.9850812
S830,False,True,-1.171706640779293,6.135421762863794,0.999043942760348,3.246196746826172,3.4909828901290894,True,-1.171706640779293,1.4323494565874213,0.07181686861008973,0.14802796523460587,-0.024534758574512098,2.9844174
S679,False,True,-1.1729692092104191,5.724060475826263,0.9998124814610534,2.230051040649414,3.677792549133301,True,-1.1729692092104191,2.008260563158316,0.08284618608573295,0.22294571051034603,-0.01622177437722693,2.978261
S744,False,True,-1.1730896786883995,6.64698988199234,0.9987873039613715,3.0936732292175293,4.282962322235107,True,-1.1730896786883995,1.8900362220665308,0.06562061493245416,0.2275059159431804,-0.023125933622037215,3.706941
S130,False,True,-1.1738392336373817,4.916971047719319,0.9988107948833483,2.061521053314209,1.9943132102489471,True,-1.1738392336373817,1.6847288604405377,0.09591718737666284,0.14214310472308328,-0.003386879580320273,2.2070594
S470,False,True,-1.1750278461885972,4.829080405334631,0.9997916928832563,2.969050645828247,2.47498619556427,True,-1.1750278461885972,1.7642750274688421,0.08673418639926071,0.1735623874778447,-0.014316534544004642,1.85552
S661,False,True,-1.1750924280087514,7.027273098627726,0.9997265578591359,4.097099304199219,3.9904812574386597,True,-1.1750924280087514,1.510548086766101,0.09754309507919093,0.13740971678387312,-0.029390897837104503,3.9769177
S808,False,True,-1.176343127095722,6.166508575280506,0.9975120979275266,2.5677928924560547,3.480331063270569,True,-1.176343127095722,2.5279124601458927,0.09793171729579933,0.30070750308588434,-0.022848664493606088,2.8140602
S169,False,True,-1.1782795902229934,4.9391261997322236,0.9990510843119402,2.5021324157714844,1.8794545531272888,True,-1.1782795902229934,1.9266577512355878,0.10256938037809313,0.19440372462680908,-0.022451376487734064,1.6169245
S735,False,True,-1.17894077455061,6.827650606632233,0.9996361106225546,3.9122273921966553,3.0904377698898315,True,-1.17894077455061,1.7737032104904271,0.06410567727648471,0.22018281618173707,-0.032379800045574905,2.9630802
S0,False,True,-1.1793656401962092,3.1812655727068586,0.9995364201917266,1.63966965675354,0.6909496337175369,True,-1.1793656401962092,1.8034426533898607,0.108086013913748,0.15210992077860663,-0.0047539573397851476,0.6116727
S782,False,True,-1.1810153178130962,4.5819473167260485,0.9981270605356329,2.672415018081665,2.3222212195396423,True,-1.1810153178130962,2.167828575214848,0.08221364580610893,0.2468231396491051,-0.013355690752514904,1.8749526
S121,False,True,-1.1813865506697243,3.3913478354612985,0.9982400097426493,2.085076093673706,1.169444054365158,True,-1.1813865506697243,1.4737219844588765,0.04220752502147859,0.1837795803160025,-0.011885478719215638,1.0591733
S743,False,True,-1.1820163688003962,4.121891474351287,0.9981980093589282,2.196582317352295,1.596430480480194,True,-1.1820163688003962,2.2134835148127365,0.1064451286118986,0.23791843678169122,-0.021019284060883044,1.2878834
S201,False,True,-1.1823758646513098,6.951696435610453,0.9996491746777135,3.3299026489257812,4.644147992134094,True,-1.1823758646513098,1.558810225905812,0.06280255474515607,0.17999124399962813,-0.029371222975117024,4.0656962
S499,False,True,-1.182831592931637,5.605145355065664,0.9996922361295691,2.4971070289611816,3.5326019525527954,True,-1.182831592931637,1.818550601512951,0.09744552720850815,0.1735853660618904,-0.01483161977363563,3.2373989
S859,False,True,-1.1835366192027674,4.640770420432091,0.9997316757275289,1.9148876667022705,1.6450615227222443,True,-1.1835366192027674,2.1234379625968263,0.09830053901808603,0.2283056396721742,-0.01887766787944997,1.6620077
S868,False,True,-1.1840425680741502,7.089037299156189,0.9995990917915824,4.4260406494140625,4.372679710388184,True,-1.1840425680741502,1.503679608643686,0.09384597034408435,0.13950572755989166,-0.026699602742960973,4.0336404
S776,False,True,-1.1854122064014165,4.802408383538325,0.9996671740445441,2.4631402492523193,1.5405430495738983,True,-1.1854122064014165,1.956173381900996,0.08983051510724666,0.21708311504376965,-0.027452779226807614,1.3301224
S287,False,True,-1.1856219889754132,3.9197308278332152,0.9984343952544839,1.2301496267318726,1.9058111906051636,True,-1.1856219889754132,2.2773513561902106,0.08717363526990698,0.2557466789714022,-0.006898123342116366,1.477843
S13,False,True,-1.186604563992012,3.944926007961233,0.9978386885770194,1.3973749876022339,1.2156649231910706,True,-1.186604563992012,2.486507634186276,0.0847350130652675,0.2896700043674397,-0.006939096496026791,1.0070628
S223,False,True,-1.187182092877818,4.279474472006162,0.9998528159658764,1.5960626602172852,2.929784119129181,True,-1.187182092877818,1.6861614005668548,0.09009787929981898,0.15034845310143233,-0.002599782287474862,2.3306828
S862,False,True,-1.187288825432716,4.406645158926645,0.99956189878918,1.553550362586975,1.7876281142234802,True,-1.187288825432716,1.979947173242147,0.09024976737523653,0.20701829511026953,-0.012347312304524802,1.6075761
S126,False,True,-1.1901802462890467,4.127433652679125,0.9917641930010929,3.301130533218384,1.3500322699546814,True,-1.1901802462890467,1.7724734448185033,0.06720266174735612,0.2242649309956254,-0.031040553035723978,1.4815549
S357,False,True,-1.1908580539252653,5.279214819272359,0.9992615354651903,2.314387559890747,3.2295868396759033,True,-1.1908580539252653,2.0344825400766084,0.07661739623791877,0.240094439316847,-0.022628794330378704,2.5964546
S723,False,True,-1.1908923050911404,5.485310738285382,0.9997013860269847,2.4127795696258545,3.640149712562561,True,-1.1908923050911404,1.5770241276843076,0.05567417424889333,0.18031405062430383,-0.01607204292104956,3.044142
S29,False,True,-1.1911920194232937,3.9812037361164885,0.9976661753765815,1.319576382637024,1.4195353984832764,True,-1.1911920194232937,2.3163916439197916,0.11543784199956376,0.23993621552510164,-0.017939092959124214,1.415642
S748,False,True,-1.1919151244850883,4.743486622969309,0.9995788413323489,1.924795150756836,1.2393534183502197,True,-1.1919151244850883,1.9513929799354741,0.07943850075005988,0.21606545308455788,-0.0131044732391625,1.4095802
S867,False,True,-1.19334973274645,5.387384578585625,0.9994283582731468,2.2979843616485596,4.393609881401062,True,-1.19334973274645,1.797686119780267,0.1021554753441859,0.17617329629092549,-0.024432096469961993,3.2312171
S347,False,True,-1.193378571626642,3.832091260701418,0.9994060476547023,1.7576431035995483,2.109858453273773,True,-1.193378571626642,2.1666657809140566,0.10590558926164426,0.22647404855256026,-0.01683553594112503,1.6467615
S478,False,True,-1.1936996059343508,5.508320157726606,0.9996906442210406,2.5631136894226074,2.6650874614715576,True,-1.1936996059343508,1.989099852938892,0.08827040172346697,0.21409759087296226,-0.01426880965403948,2.3450503
S787,False,True,-1.1947067233799307,5.167077653110027,0.9990640966850628,2.4335708618164062,1.485837996006012,True,-1.1947067233799307,1.8239920228925857,0.05198868194256374,0.23132623040657369,-0.022638261352324746,1.1767882
S54,False,True,-1.195157811188,4.940614322821299,0.999806124606749,2.2340593338012695,3.0124157667160034,True,-1.195157811188,1.9625057732197888,0.0764151827770993,0.2278167483160406,-0.02076959225021788,2.4758987
S244,False,True,-1.195931629649002,5.225874826312065,0.998860434856312,1.824029564857483,2.277515172958374,True,-1.195931629649002,1.8925112638336352,0.0909120521360042,0.20197259435640122,-0.023369779338978592,2.0058138
S250,False,True,-1.1962425991974877,5.929726192106802,0.9979223868480185,1.9653874635696411,1.9916192889213562,True,-1.1962425991974877,1.995438301819655,0.11276629649356523,0.202182171059452,-0.03117365218230617,2.852991
S37,False,True,-1.196553743558286,4.220836201061805,0.9995879905725694,1.7838534116744995,1.1781699061393738,True,-1.196553743558286,2.109635072343478,0.08923394745221903,0.22026407555971933,-0.004404649547136052,0.90393037
S607,False,True,-1.1966051781157432,5.627326965332031,0.9992526832656378,2.6087613105773926,4.034934043884277,True,-1.1966051781157432,1.8170724357311319,0.09437553509624369,0.18428173825489194,-0.02285029947109023,3.137938
S172,False,True,-1.196827502483902,7.228723565737406,0.9993394038352651,3.906348943710327,3.8940500020980835,True,-1.196827502483902,1.6262478685166462,0.07781944320465453,0.18127274539480281,-0.03405144228649012,3.504332
S451,False,True,-1.197155291734593,4.6220836987098055,0.9992131125429236,1.7566462755203247,3.191446900367737,True,-1.197155291734593,2.039372431070978,0.08220821548848384,0.2190511396816059,-0.008503911034240462,2.5014777
S200,False,True,-1.1972253848024688,4.206496682018042,0.9995786395970487,2.3045873641967773,1.8863583207130432,True,-1.1972253848024688,2.1485860098092164,0.10430115057642149,0.21391769035356636,-0.006821157191462986,1.6438506
S947,False,True,-1.1976642930008297,3.479966938495636,0.9989226957177518,4.574805736541748,1.4842689633369446,True,-1.1976642930008297,2.111925095614163,0.0848154604136488,0.23485798803016739,-0.011817193564368403,1.491391
S63,False,True,-1.198157809589041,5.19024779026707,0.9997586537828607,2.3775041103363037,1.4869081676006317,True,-1.198157809589041,1.935409160863356,0.09957719408817604,0.20772669366548807,-0.03204619376109152,1.7047167
S790,False,True,-1.198277476145412,4.2434883912404375,0.999828399475537,1.5140509605407715,1.0402438938617706,True,-1.198277476145412,1.9888956453964208,0.10741658407948838,0.18677057257761193,-0.008914893756772319,0.9392325
S255,False,True,-1.198568129937089,5.9569866955280295,0.9990153377258388,2.216127395629883,2.5369163751602173,True,-1.198568129937089,2.258767235164242,0.1154689803448169,0.23501488852912988,-0.021211180391662608,2.4593523
S75,False,True,-1.1989575892799937,4.734444607049227,0.9995617873117945,2.3362369537353516,2.0335103273391724,True,-1.1989575892799937,1.7764244548647796,0.07453347115304083,0.20054430116954317,-0.021496455709912897,1.9396595
S856,False,True,-1.1998716992791068,4.896356071655949,0.9991491181112281,2.683894157409668,1.110748440027237,True,-1.1998716992791068,2.1659295597635246,0.10690594768163343,0.22345135889240755,-0.014370027901630424,0.9000664
